fid,samp,mass,vv,tlh,tdh,trh,path,t2,tmax,gear,replicate,mod,hi,NJ,may,jun,july,aug,year,time
4278,788,0.001,3,3,2,2,2,1,0,1,2,0,0,1,0,1,0,0,1,17
4279,788,0.0001,3,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1,17
4280,788,0.00001,3,1,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1,17
4281,789,0.1,3,3,3,3,3,0,0,0,1,1,0,1,0,1,0,0,1,17
4282,789,0.01,3,3,3,3,3,0,0,0,1,1,0,1,0,1,0,0,1,17
4283,789,0.001,3,3,3,2,3,0,0,0,1,1,0,1,0,1,0,0,1,17
4284,789,0.0001,1,3,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,17
4285,789,0.00001,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,17
4286,790,0.1,3,3,3,3,3,0,0,0,2,1,0,1,0,1,0,0,1,17
4287,790,0.01,3,3,3,2,3,0,0,0,2,1,0,1,0,1,0,0,1,17
4288,790,0.001,3,3,3,2,3,0,0,0,2,1,0,1,0,1,0,0,1,17
4289,790,0.0001,3,3,2,1,2,0,0,0,2,1,0,1,0,1,0,0,1,17
4290,790,0.00001,2,2,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,17
4291,791,0.1,3,3,3,3,3,0,0,0,3,1,0,1,0,1,0,0,1,17
4292,791,0.01,3,3,3,3,3,0,0,0,3,1,0,1,0,1,0,0,1,17
4293,791,0.001,3,3,3,3,3,0,0,0,3,1,0,1,0,1,0,0,1,17
4294,791,0.0001,2,3,2,2,2,0,0,0,3,1,0,1,0,1,0,0,1,17
4295,791,0.00001,1,3,2,1,2,0,0,0,3,1,0,1,0,1,0,0,1,17
4296,792,0.1,3,3,3,3,3,0,0,0,2,1,0,1,0,1,0,0,1,17
4297,792,0.01,3,3,3,3,3,0,0,0,2,1,0,1,0,1,0,0,1,17
4298,792,0.001,3,3,2,2,2,0,0,0,2,1,0,1,0,1,0,0,1,17
4299,792,0.0001,1,3,2,1,2,0,0,0,2,1,0,1,0,1,0,0,1,17
4300,792,0.00001,0,2,1,1,1,0,0,0,2,1,0,1,0,1,0,0,1,17
4301,793,0.1,3,2,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,17
4302,793,0.01,3,2,2,0,2,0,0,1,1,1,0,1,0,1,0,0,1,17
4303,793,0.001,1,3,2,0,2,0,0,1,1,1,0,1,0,1,0,0,1,17
4304,793,0.0001,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,17
4305,793,0.00001,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,17
4306,794,0.1,3,3,3,3,3,0,0,1,2,1,0,1,0,1,0,0,1,17
4307,794,0.01,3,3,3,3,3,0,0,1,2,1,0,1,0,1,0,0,1,17
4308,794,0.001,3,3,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,17
4309,794,0.0001,1,1,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,17
4310,794,0.00001,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,17
4311,795,0.1,3,3,3,3,3,0,0,1,3,1,0,1,0,1,0,0,1,17
4312,795,0.01,3,3,3,3,3,0,0,1,3,1,0,1,0,1,0,0,1,17
4313,795,0.001,1,3,2,2,2,0,0,1,3,1,0,1,0,1,0,0,1,17
4314,795,0.0001,0,3,1,1,1,0,0,1,3,1,0,1,0,1,0,0,1,17
4315,795,0.00001,0,3,0,0,0,0,0,1,3,1,0,1,0,1,0,0,1,17
4316,796,0.1,3,3,3,3,3,0,0,1,2,1,0,1,0,1,0,0,1,17
4317,796,0.01,3,3,3,3,3,0,0,1,2,1,0,1,0,1,0,0,1,17
4318,796,0.001,2,3,2,2,2,0,0,1,2,1,0,1,0,1,0,0,1,17
4319,796,0.0001,2,3,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,17
4320,796,0.00001,0,2,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,17
4321,797,0.1,3,3,1,2,2,1,0,0,1,1,0,1,0,1,0,0,1,17
4322,797,0.01,3,3,2,0,2,1,0,0,1,1,0,1,0,1,0,0,1,17
4323,797,0.001,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,17
4324,797,0.0001,0,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,17
4325,797,0.00001,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,17
4326,798,0.1,0,3,2,3,3,1,0,0,2,1,0,1,0,1,0,0,1,17
4327,798,0.01,3,3,2,0,2,1,0,0,2,1,0,1,0,1,0,0,1,17
4328,798,0.001,1,2,1,0,1,1,0,0,2,1,0,1,0,1,0,0,1,17
4329,798,0.0001,0,2,0,0,0,1,0,0,2,1,0,1,0,1,0,0,1,17
4330,798,0.00001,0,1,0,0,0,1,0,0,2,1,0,1,0,1,0,0,1,17
4331,799,0.1,3,3,3,3,3,1,0,0,3,1,0,1,0,1,0,0,1,17
4332,799,0.01,3,3,3,2,3,1,0,0,3,1,0,1,0,1,0,0,1,17
4333,799,0.001,3,3,2,1,2,1,0,0,3,1,0,1,0,1,0,0,1,17
4334,799,0.0001,2,3,0,0,0,1,0,0,3,1,0,1,0,1,0,0,1,17
4335,799,0.00001,0,3,0,0,0,1,0,0,3,1,0,1,0,1,0,0,1,17
4336,800,0.1,3,3,3,3,3,1,0,0,2,1,0,1,0,1,0,0,1,17
4337,800,0.01,3,3,3,3,3,1,0,0,2,1,0,1,0,1,0,0,1,17
4338,800,0.001,3,3,3,3,3,1,0,0,2,1,0,1,0,1,0,0,1,17
4339,800,0.0001,1,3,1,1,1,1,0,0,2,1,0,1,0,1,0,0,1,17
4340,800,0.00001,0,2,0,0,0,1,0,0,2,1,0,1,0,1,0,0,1,17
4341,801,0.1,3,3,3,3,3,1,0,1,1,1,0,1,0,1,0,0,1,17
4342,801,0.01,3,3,3,3,3,1,0,1,1,1,0,1,0,1,0,0,1,17
4343,801,0.001,3,3,3,3,3,1,0,1,1,1,0,1,0,1,0,0,1,17
4344,801,0.0001,3,3,3,3,3,1,0,1,1,1,0,1,0,1,0,0,1,17
4345,801,0.00001,2,3,2,2,2,1,0,1,1,1,0,1,0,1,0,0,1,17
4346,802,0.1,3,3,3,3,3,1,0,1,2,1,0,1,0,1,0,0,1,17
4347,802,0.01,3,3,3,3,3,1,0,1,2,1,0,1,0,1,0,0,1,17
4348,802,0.001,3,3,3,3,3,1,0,1,2,1,0,1,0,1,0,0,1,17
4349,802,0.0001,3,3,2,0,2,1,0,1,2,1,0,1,0,1,0,0,1,17
4350,802,0.00001,1,3,0,0,0,1,0,1,2,1,0,1,0,1,0,0,1,17
4351,803,0.1,3,3,3,3,3,1,0,1,3,1,0,1,0,1,0,0,1,17
4352,803,0.01,3,3,3,3,3,1,0,1,3,1,0,1,0,1,0,0,1,17
4353,803,0.001,3,3,3,3,3,1,0,1,3,1,0,1,0,1,0,0,1,17
4354,803,0.0001,3,3,3,3,3,1,0,1,3,1,0,1,0,1,0,0,1,17
4355,803,0.00001,0,3,0,0,0,1,0,1,3,1,0,1,0,1,0,0,1,17
4356,804,0.1,3,3,3,3,3,1,0,1,2,1,0,1,0,1,0,0,1,17
4357,804,0.01,3,3,3,3,3,1,0,1,2,1,0,1,0,1,0,0,1,17
4358,804,0.001,3,3,3,3,3,1,0,1,2,1,0,1,0,1,0,0,1,17
4359,804,0.0001,3,3,3,2,3,1,0,1,2,1,0,1,0,1,0,0,1,17
4360,804,0.00001,3,3,2,1,2,1,0,1,2,1,0,1,0,1,0,0,1,17
4361,805,0.1,3,3,3,3,3,1,1,0,1,1,0,1,0,1,0,0,1,17
4362,805,0.01,3,3,3,1,3,1,1,0,1,1,0,1,0,1,0,0,1,17
4363,805,0.001,3,3,1,2,2,1,1,0,1,1,0,1,0,1,0,0,1,17
4364,805,0.0001,1,3,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,17
4365,805,0.00001,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,17
4366,806,0.1,3,3,3,3,3,1,1,0,2,1,0,1,0,1,0,0,1,17
4367,806,0.01,3,3,3,2,3,1,1,0,2,1,0,1,0,1,0,0,1,17
4368,806,0.001,3,3,3,3,3,1,1,0,2,1,0,1,0,1,0,0,1,17
4369,806,0.0001,0,2,2,2,2,1,1,0,2,1,0,1,0,1,0,0,1,17
4370,806,0.00001,0,1,0,0,0,1,1,0,2,1,0,1,0,1,0,0,1,17
4371,807,0.1,3,3,3,2,3,1,1,0,3,1,0,1,0,1,0,0,1,17
4372,807,0.01,3,3,2,0,2,1,1,0,3,1,0,1,0,1,0,0,1,17
4373,807,0.001,3,3,2,2,2,1,1,0,3,1,0,1,0,1,0,0,1,17
4374,807,0.0001,1,3,0,0,0,1,1,0,3,1,0,1,0,1,0,0,1,17
4375,807,0.00001,0,3,0,0,0,1,1,0,3,1,0,1,0,1,0,0,1,17
4376,808,0.1,3,3,3,3,3,1,1,0,2,1,0,1,0,1,0,0,1,17
4377,808,0.01,3,3,3,2,3,1,1,0,2,1,0,1,0,1,0,0,1,17
4378,808,0.001,3,3,3,2,3,1,1,0,2,1,0,1,0,1,0,0,1,17
4379,808,0.0001,3,3,1,1,1,1,1,0,2,1,0,1,0,1,0,0,1,17
4380,808,0.00001,2,3,0,0,0,1,1,0,2,1,0,1,0,1,0,0,1,17
4381,809,0.1,3,3,2,0,2,1,1,1,1,1,0,1,0,1,0,0,1,17
4382,809,0.01,3,3,2,0,2,1,1,1,1,1,0,1,0,1,0,0,1,17
4383,809,0.001,3,3,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,17
4384,809,0.0001,1,3,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,17
4385,809,0.00001,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,17
4386,810,0.1,3,3,2,0,2,1,1,1,2,1,0,1,0,1,0,0,1,17
4387,810,0.01,3,3,2,0,2,1,1,1,2,1,0,1,0,1,0,0,1,17
4388,810,0.001,1,3,0,0,0,1,1,1,2,1,0,1,0,1,0,0,1,17
4389,810,0.0001,1,2,0,0,0,1,1,1,2,1,0,1,0,1,0,0,1,17
4390,810,0.00001,0,1,0,0,0,1,1,1,2,1,0,1,0,1,0,0,1,17
4391,811,0.1,3,3,3,3,3,1,1,1,3,1,0,1,0,1,0,0,1,17
4392,811,0.01,3,3,3,3,3,1,1,1,3,1,0,1,0,1,0,0,1,17
4393,811,0.001,3,3,1,0,1,1,1,1,3,1,0,1,0,1,0,0,1,17
4394,811,0.0001,1,3,0,0,0,1,1,1,3,1,0,1,0,1,0,0,1,17
4395,811,0.00001,0,3,0,0,0,1,1,1,3,1,0,1,0,1,0,0,1,17
4396,812,0.1,3,3,3,2,3,1,1,1,2,1,0,1,0,1,0,0,1,17
4397,812,0.01,3,3,3,1,3,1,1,1,2,1,0,1,0,1,0,0,1,17
4398,812,0.001,3,3,2,2,2,1,1,1,2,1,0,1,0,1,0,0,1,17
4399,812,0.0001,1,3,1,1,1,1,1,1,2,1,0,1,0,1,0,0,1,17
4400,812,0.00001,1,2,0,0,0,1,1,1,2,1,0,1,0,1,0,0,1,17
4401,813,0.1,0,2,1,3,3,0,0,0,1,0,1,1,0,1,0,0,1,17
4402,813,0.01,0,3,1,2,2,0,0,0,1,0,1,1,0,1,0,0,1,17
4403,813,0.001,0,2,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,17
4404,813,0.0001,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,17
4405,813,0.00001,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,17
4406,814,0.1,3,3,3,3,3,0,0,0,2,0,1,1,0,1,0,0,1,17
4407,814,0.01,0,3,0,1,1,0,0,0,2,0,1,1,0,1,0,0,1,17
4408,814,0.001,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,17
4409,814,0.0001,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,17
4410,814,0.00001,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,17
4411,815,0.1,0,3,1,0,1,0,0,0,3,0,1,1,0,1,0,0,1,17
4412,815,0.01,0,3,0,2,2,0,0,0,3,0,1,1,0,1,0,0,1,17
4413,815,0.001,0,1,0,1,1,0,0,0,3,0,1,1,0,1,0,0,1,17
4414,815,0.0001,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,1,17
4415,815,0.00001,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,1,17
4416,816,0.1,0,3,3,3,3,0,0,0,2,0,1,1,0,1,0,0,1,17
4417,816,0.01,0,3,1,1,1,0,0,0,2,0,1,1,0,1,0,0,1,17
4418,816,0.001,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,17
4419,816,0.0001,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,17
4420,816,0.00001,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,17
4421,817,0.1,0,3,1,2,2,0,0,1,1,0,1,1,0,1,0,0,1,17
4422,817,0.01,0,3,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,17
4423,817,0.001,0,3,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,17
4424,817,0.0001,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,17
4425,817,0.00001,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,17
4426,818,0.1,0,3,0,3,3,0,0,1,2,0,1,1,0,1,0,0,1,17
4427,818,0.01,0,3,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4428,818,0.001,0,2,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4429,818,0.0001,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4430,818,0.00001,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4431,819,0.1,0,3,1,1,1,0,0,1,3,0,1,1,0,1,0,0,1,17
4432,819,0.01,0,3,2,2,2,0,0,1,3,0,1,1,0,1,0,0,1,17
4433,819,0.001,0,1,0,0,0,0,0,1,3,0,1,1,0,1,0,0,1,17
4434,819,0.0001,0,0,0,0,0,0,0,1,3,0,1,1,0,1,0,0,1,17
4435,819,0.00001,0,0,0,0,0,0,0,1,3,0,1,1,0,1,0,0,1,17
4436,820,0.1,2,3,0,2,2,0,0,1,2,0,1,1,0,1,0,0,1,17
4437,820,0.01,0,3,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4438,820,0.001,0,1,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4439,820,0.0001,0,1,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4440,820,0.00001,0,1,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,17
4441,821,0.1,1,3,3,3,3,1,0,0,1,0,1,1,0,1,0,0,1,17
4442,821,0.01,0,3,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,17
4443,821,0.001,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,17
4444,821,0.0001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,17
4445,821,0.00001,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,17
4446,822,0.1,0,3,2,2,2,1,0,0,2,0,1,1,0,1,0,0,1,17
4447,822,0.01,0,3,2,2,2,1,0,0,2,0,1,1,0,1,0,0,1,17
4448,822,0.001,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,17
4449,822,0.0001,0,1,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,17
4450,822,0.00001,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,17
4451,823,0.1,0,3,2,2,2,1,0,0,3,0,1,1,0,1,0,0,1,17
4452,823,0.01,0,3,0,0,0,1,0,0,3,0,1,1,0,1,0,0,1,17
4453,823,0.001,0,2,0,0,0,1,0,0,3,0,1,1,0,1,0,0,1,17
4454,823,0.0001,0,3,0,0,0,1,0,0,3,0,1,1,0,1,0,0,1,17
4455,823,0.00001,0,1,0,0,0,1,0,0,3,0,1,1,0,1,0,0,1,17
4456,824,0.1,0,3,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,17
4457,824,0.01,0,3,1,1,1,1,0,0,2,0,1,1,0,1,0,0,1,17
4458,824,0.001,0,1,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,17
4459,824,0.0001,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,17
4460,824,0.00001,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,17
4461,825,0.1,0,3,2,3,3,1,0,1,1,0,1,1,0,1,0,0,1,17
4462,825,0.01,0,3,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,17
4463,825,0.001,0,3,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,17
4464,825,0.0001,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,17
4465,825,0.00001,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,17
4466,826,0.1,0,3,2,2,2,1,0,1,2,0,1,1,0,1,0,0,1,17
4467,826,0.01,1,3,1,1,1,1,0,1,2,0,1,1,0,1,0,0,1,17
4468,826,0.001,0,2,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,17
4469,826,0.0001,0,0,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,17
4470,826,0.00001,0,0,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,17
4471,827,0.1,0,3,0,0,0,1,0,1,3,0,1,1,0,1,0,0,1,17
4472,827,0.01,0,3,0,0,0,1,0,1,3,0,1,1,0,1,0,0,1,17
4473,827,0.001,0,2,0,0,0,1,0,1,3,0,1,1,0,1,0,0,1,17
4474,827,0.0001,0,1,0,0,0,1,0,1,3,0,1,1,0,1,0,0,1,17
4475,827,0.00001,0,0,0,0,0,1,0,1,3,0,1,1,0,1,0,0,1,17
4476,828,0.1,2,3,3,3,3,1,0,1,2,0,1,1,0,1,0,0,1,17
4477,828,0.01,0,3,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,17
4478,828,0.001,0,1,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,17
4479,828,0.0001,0,0,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,17
4480,828,0.00001,0,1,0,0,0,1,0,1,2,0,1,1,0,1,0,0,1,17
4481,829,0.1,3,3,3,3,3,0,0,0,1,0,0,1,0,0,1,0,1,18
4482,829,0.01,3,3,2,2,2,0,0,0,1,0,0,1,0,0,1,0,1,18
4483,829,0.001,3,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,18
4484,829,0.0001,3,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,18
4485,829,0.00001,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,18
4486,830,0.1,3,3,3,3,3,0,0,0,2,0,0,1,0,0,1,0,1,18
4487,830,0.01,3,3,3,3,3,0,0,0,2,0,0,1,0,0,1,0,1,18
4488,830,0.001,3,3,1,1,1,0,0,0,2,0,0,1,0,0,1,0,1,18
4489,830,0.0001,3,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,18
4490,830,0.00001,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,18
4491,831,0.1,3,3,3,3,3,0,0,0,3,0,0,1,0,0,1,0,1,18
4492,831,0.01,3,3,3,3,3,0,0,0,3,0,0,1,0,0,1,0,1,18
4493,831,0.001,3,3,1,1,1,0,0,0,3,0,0,1,0,0,1,0,1,18
4494,831,0.0001,3,3,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,18
4495,831,0.00001,3,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,18
4496,832,0.1,3,3,3,3,3,0,0,0,2,0,0,1,0,0,1,0,1,18
4497,832,0.01,3,3,3,3,3,0,0,0,2,0,0,1,0,0,1,0,1,18
4498,832,0.001,3,3,1,1,1,0,0,0,2,0,0,1,0,0,1,0,1,18
4499,832,0.0001,3,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,18
4500,832,0.00001,3,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,18
4501,833,0.1,3,3,3,3,3,0,0,1,1,0,0,1,0,0,1,0,1,18
4502,833,0.01,3,3,2,2,2,0,0,1,1,0,0,1,0,0,1,0,1,18
4503,833,0.001,3,3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,18
4504,833,0.0001,3,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,18
4505,833,0.00001,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,18
4506,834,0.1,3,3,3,3,3,0,0,1,2,0,0,1,0,0,1,0,1,18
4507,834,0.01,3,3,3,3,3,0,0,1,2,0,0,1,0,0,1,0,1,18
4508,834,0.001,3,3,1,1,1,0,0,1,2,0,0,1,0,0,1,0,1,18
4509,834,0.0001,3,3,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,18
4510,834,0.00001,3,3,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,18
4511,835,0.1,3,3,3,3,3,0,0,1,3,0,0,1,0,0,1,0,1,18
4512,835,0.01,3,3,1,1,1,0,0,1,3,0,0,1,0,0,1,0,1,18
4513,835,0.001,3,3,0,0,0,0,0,1,3,0,0,1,0,0,1,0,1,18
4514,835,0.0001,3,1,0,0,0,0,0,1,3,0,0,1,0,0,1,0,1,18
4515,835,0.00001,2,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,1,18
4516,836,0.1,3,3,3,3,3,0,0,1,2,0,0,1,0,0,1,0,1,18
4517,836,0.01,3,3,3,3,3,0,0,1,2,0,0,1,0,0,1,0,1,18
4518,836,0.001,3,3,1,1,1,0,0,1,2,0,0,1,0,0,1,0,1,18
4519,836,0.0001,3,3,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,18
4520,836,0.00001,3,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,18
4521,837,0.1,3,3,3,3,3,1,0,0,1,0,0,1,0,0,1,0,1,18
4522,837,0.01,3,3,3,3,3,1,0,0,1,0,0,1,0,0,1,0,1,18
4523,837,0.001,3,3,3,3,3,1,0,0,1,0,0,1,0,0,1,0,1,18
4524,837,0.0001,3,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,18
4525,837,0.00001,3,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,18
4526,838,0.1,3,3,3,3,3,1,0,0,2,0,0,1,0,0,1,0,1,18
4527,838,0.01,3,3,3,3,3,1,0,0,2,0,0,1,0,0,1,0,1,18
4528,838,0.001,3,3,1,1,1,1,0,0,2,0,0,1,0,0,1,0,1,18
4529,838,0.0001,3,3,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,18
4530,838,0.00001,3,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,18
4531,839,0.1,3,3,3,3,3,1,0,0,3,0,0,1,0,0,1,0,1,18
4532,839,0.01,3,3,2,2,2,1,0,0,3,0,0,1,0,0,1,0,1,18
4533,839,0.001,3,3,0,0,0,1,0,0,3,0,0,1,0,0,1,0,1,18
4534,839,0.0001,3,2,0,0,0,1,0,0,3,0,0,1,0,0,1,0,1,18
4535,839,0.00001,3,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,1,18
4536,840,0.1,3,3,3,3,3,1,0,0,2,0,0,1,0,0,1,0,1,18
4537,840,0.01,3,3,3,3,3,1,0,0,2,0,0,1,0,0,1,0,1,18
4538,840,0.001,3,3,3,3,3,1,0,0,2,0,0,1,0,0,1,0,1,18
4539,840,0.0001,3,3,1,1,1,1,0,0,2,0,0,1,0,0,1,0,1,18
4540,840,0.00001,3,3,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,18
4541,841,0.1,3,3,3,3,3,1,0,1,1,0,0,1,0,0,1,0,1,18
4542,841,0.01,3,3,3,3,3,1,0,1,1,0,0,1,0,0,1,0,1,18
4543,841,0.001,3,3,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,18
4544,841,0.0001,3,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,18
4545,841,0.00001,3,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,18
4546,842,0.1,3,3,3,3,3,1,0,1,2,0,0,1,0,0,1,0,1,18
4547,842,0.01,3,3,3,2,3,1,0,1,2,0,0,1,0,0,1,0,1,18
4548,842,0.001,3,3,3,0,3,1,0,1,2,0,0,1,0,0,1,0,1,18
4549,842,0.0001,3,3,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,18
4550,842,0.00001,3,2,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,18
4551,843,0.1,3,3,3,3,3,1,0,1,3,0,0,1,0,0,1,0,1,18
4552,843,0.01,3,3,3,3,3,1,0,1,3,0,0,1,0,0,1,0,1,18
4553,843,0.001,3,3,1,0,1,1,0,1,3,0,0,1,0,0,1,0,1,18
4554,843,0.0001,3,3,0,0,0,1,0,1,3,0,0,1,0,0,1,0,1,18
4555,843,0.00001,3,3,0,0,0,1,0,1,3,0,0,1,0,0,1,0,1,18
4556,844,0.1,3,3,3,3,3,1,0,1,2,0,0,1,0,0,1,0,1,18
4557,844,0.01,3,3,3,3,3,1,0,1,2,0,0,1,0,0,1,0,1,18
4558,844,0.001,3,3,3,3,3,1,0,1,2,0,0,1,0,0,1,0,1,18
4559,844,0.0001,3,3,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,18
4560,844,0.00001,3,2,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,18
4561,845,0.1,3,3,3,3,3,0,0,0,1,1,0,1,0,0,1,0,1,18
4562,845,0.01,3,3,3,3,3,0,0,0,1,1,0,1,0,0,1,0,1,18
4563,845,0.001,3,3,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,18
4564,845,0.0001,0,3,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,18
4565,845,0.00001,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,18
4566,846,0.1,3,3,3,3,3,0,0,0,2,1,0,1,0,0,1,0,1,18
4567,846,0.01,3,3,3,3,3,0,0,0,2,1,0,1,0,0,1,0,1,18
4568,846,0.001,3,3,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,18
4569,846,0.0001,0,3,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,18
4570,846,0.00001,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,18
4571,847,0.1,3,3,2,2,2,0,0,0,3,1,0,1,0,0,1,0,1,18
4572,847,0.01,3,3,2,2,2,0,0,0,3,1,0,1,0,0,1,0,1,18
4573,847,0.001,3,3,0,0,0,0,0,0,3,1,0,1,0,0,1,0,1,18
4574,847,0.0001,1,3,0,0,0,0,0,0,3,1,0,1,0,0,1,0,1,18
4575,847,0.00001,0,1,0,0,0,0,0,0,3,1,0,1,0,0,1,0,1,18
4576,848,0.1,3,3,3,3,3,0,0,0,2,1,0,1,0,0,1,0,1,18
4577,848,0.01,3,3,3,3,3,0,0,0,2,1,0,1,0,0,1,0,1,18
4578,848,0.001,3,3,3,3,3,0,0,0,2,1,0,1,0,0,1,0,1,18
4579,848,0.0001,1,3,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,18
4580,848,0.00001,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,18
4581,849,0.1,3,3,3,3,3,0,0,1,1,1,0,1,0,0,1,0,1,18
4582,849,0.01,3,3,3,3,3,0,0,1,1,1,0,1,0,0,1,0,1,18
4583,849,0.001,3,3,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,18
